Knot_index,x,y,sol_analytic,sol_PDDS,err,rerr
31,-1.350000e+01,8.500000e+00,2.973975e+00,2.961408e+00,-1.256654e-02,4.225503e-03
32,-1.350000e+01,9.500000e+00,2.960599e+00,2.943673e+00,-1.692597e-02,5.717076e-03
33,-1.350000e+01,1.050000e+01,2.944647e+00,2.933535e+00,-1.111184e-02,3.773574e-03
34,-1.350000e+01,1.150000e+01,2.926173e+00,2.914538e+00,-1.163479e-02,3.976111e-03
35,-1.350000e+01,1.250000e+01,2.905409e+00,2.895416e+00,-9.993112e-03,3.439486e-03
36,-1.350000e+01,1.350000e+01,2.882794e+00,2.874164e+00,-8.630712e-03,2.993870e-03
37,-1.350000e+01,1.450000e+01,2.859005e+00,2.850396e+00,-8.608726e-03,3.011091e-03
38,-1.350000e+01,1.550000e+01,2.834978e+00,2.827466e+00,-7.512161e-03,2.649813e-03
39,-1.350000e+01,1.650000e+01,2.811926e+00,2.806762e+00,-5.164397e-03,1.836605e-03
40,-1.350000e+01,1.750000e+01,2.791317e+00,2.781090e+00,-1.022642e-02,3.663654e-03
41,-1.350000e+01,1.850000e+01,2.774781e+00,2.770119e+00,-4.661667e-03,1.680012e-03
42,-1.350000e+01,1.950000e+01,2.763915e+00,2.762838e+00,-1.077143e-03,3.897164e-04
43,-1.350000e+01,2.050000e+01,2.759954e+00,2.757565e+00,-2.389170e-03,8.656557e-04
44,-1.350000e+01,2.150000e+01,2.763372e+00,2.762613e+00,-7.588343e-04,2.746045e-04
45,-1.350000e+01,2.250000e+01,2.773565e+00,2.773565e+00,0.000000e+00,0.000000e+00
46,-4.500000e+00,-2.250000e+01,2.806030e+00,2.806030e+00,0.000000e+00,0.000000e+00
47,-4.500000e+00,-2.150000e+01,2.875570e+00,2.873847e+00,-1.723208e-03,5.992580e-04
48,-4.500000e+00,-2.050000e+01,2.944240e+00,2.943159e+00,-1.081214e-03,3.672303e-04
49,-4.500000e+00,-1.950000e+01,3.010335e+00,3.004625e+00,-5.709637e-03,1.896678e-03
50,-4.500000e+00,-1.850000e+01,3.072338e+00,3.067209e+00,-5.129775e-03,1.669665e-03
51,-4.500000e+00,-1.750000e+01,3.128974e+00,3.121469e+00,-7.504896e-03,2.398516e-03
52,-4.500000e+00,-1.650000e+01,3.179213e+00,3.163212e+00,-1.600142e-02,5.033137e-03
53,-4.500000e+00,-1.550000e+01,3.222260e+00,3.206665e+00,-1.559437e-02,4.839576e-03
54,-4.500000e+00,-1.450000e+01,3.257525e+00,3.237822e+00,-1.970275e-02,6.048382e-03
55,-4.500000e+00,-1.350000e+01,3.284607e+00,3.266029e+00,-1.857840e-02,5.656201e-03
56,-4.500000e+00,-1.250000e+01,3.303286e+00,3.282152e+00,-2.113367e-02,6.397773e-03
57,-4.500000e+00,-1.150000e+01,3.313527e+00,3.288292e+00,-2.523476e-02,7.615681e-03
58,-4.500000e+00,-1.050000e+01,3.315504e+00,3.281567e+00,-3.393743e-02,1.023598e-02
59,-4.500000e+00,-9.500000e+00,3.309630e+00,3.276129e+00,-3.350097e-02,1.012227e-02
60,-4.500000e+00,-8.500000e+00,3.296586e+00,3.267937e+00,-2.864967e-02,8.690708e-03
61,-4.500000e+00,-7.500000e+00,3.277345e+00,3.247575e+00,-2.977009e-02,9.083601e-03
62,-4.500000e+00,-6.500000e+00,3.253169e+00,3.229330e+00,-2.383879e-02,7.327868e-03
63,-4.500000e+00,-5.500000e+00,3.225577e+00,3.205870e+00,-1.970663e-02,6.109490e-03
64,-4.500000e+00,-4.500000e+00,3.196270e+00,3.173764e+00,-2.250663e-02,7.041529e-03
65,-4.500000e+00,-3.500000e+00,3.167024e+00,3.139295e+00,-2.772949e-02,8.755694e-03
66,-4.500000e+00,-2.500000e+00,3.139544e+00,3.114183e+00,-2.536095e-02,8.077911e-03
67,-4.500000e+00,-1.500000e+00,3.115309e+00,3.088742e+00,-2.656717e-02,8.527942e-03
68,-4.500000e+00,-5.000000e-01,3.095416e+00,3.066421e+00,-2.899454e-02,9.366929e-03
69,-4.500000e+00,5.000000e-01,3.080459e+00,3.053524e+00,-2.693493e-02,8.743804e-03
70,-4.500000e+00,1.500000e+00,3.070480e+00,3.044875e+00,-2.560540e-02,8.339218e-03
71,-4.500000e+00,2.500000e+00,3.065006e+00,3.033503e+00,-3.150370e-02,1.027851e-02
72,-4.500000e+00,3.500000e+00,3.063175e+00,3.035770e+00,-2.740495e-02,8.946580e-03
73,-4.500000e+00,4.500000e+00,3.063899e+00,3.034241e+00,-2.965783e-02,9.679768e-03
74,-4.500000e+00,5.500000e+00,3.066019e+00,3.035682e+00,-3.033654e-02,9.894440e-03
75,-4.500000e+00,6.500000e+00,3.068439e+00,3.047285e+00,-2.115392e-02,6.894033e-03
76,-4.500000e+00,7.500000e+00,3.070207e+00,3.040502e+00,-2.970574e-02,9.675482e-03
77,-4.500000e+00,8.500000e+00,3.070573e+00,3.050870e+00,-1.970383e-02,6.416986e-03
78,-4.500000e+00,9.500000e+00,3.069022e+00,3.048117e+00,-2.090467e-02,6.811511e-03
79,-4.500000e+00,1.050000e+01,3.065294e+00,3.039971e+00,-2.532331e-02,8.261298e-03
80,-4.500000e+00,1.150000e+01,3.059406e+00,3.036025e+00,-2.338110e-02,7.642364e-03
81,-4.500000e+00,1.250000e+01,3.051660e+00,3.030607e+00,-2.105282e-02,6.898809e-03
82,-4.500000e+00,1.350000e+01,3.042645e+00,3.022642e+00,-2.000361e-02,6.574413e-03
83,-4.500000e+00,1.450000e+01,3.033228e+00,3.015610e+00,-1.761824e-02,5.808412e-03
84,-4.500000e+00,1.550000e+01,3.024492e+00,3.011075e+00,-1.341754e-02,4.436295e-03
85,-4.500000e+00,1.650000e+01,3.017621e+00,2.999112e+00,-1.850928e-02,6.133731e-03
86,-4.500000e+00,1.750000e+01,3.013689e+00,3.003388e+00,-1.030184e-02,3.418347e-03
87,-4.500000e+00,1.850000e+01,3.013367e+00,3.001804e+00,-1.156239e-02,3.837032e-03
88,-4.500000e+00,1.950000e+01,3.016598e+00,3.009511e+00,-7.086990e-03,2.349332e-03
89,-4.500000e+00,2.050000e+01,3.022409e+00,3.016755e+00,-5.653690e-03,1.870591e-03
90,-4.500000e+00,2.150000e+01,3.029011e+00,3.027214e+00,-1.797112e-03,5.933000e-04
91,-4.500000e+00,2.250000e+01,3.034262e+00,3.034262e+00,4.440892e-16,1.463582e-16
92,4.500000e+00,-2.250000e+01,2.817771e+00,2.817771e+00,1.332268e-15,4.728091e-16
93,4.500000e+00,-2.150000e+01,2.910688e+00,2.907897e+00,-2.790494e-03,9.587062e-04
94,4.500000e+00,-2.050000e+01,3.005552e+00,3.003439e+00,-2.113203e-03,7.030996e-04
95,4.500000e+00,-1.950000e+01,3.098604e+00,3.093144e+00,-5.459412e-03,1.761894e-03
96,4.500000e+00,-1.850000e+01,3.186490e+00,3.172546e+00,-1.394313e-02,4.375702e-03
97,4.500000e+00,-1.750000e+01,3.266763e+00,3.248945e+00,-1.781756e-02,5.454195e-03
98,4.500000e+00,-1.650000e+01,3.338019e+00,3.326374e+00,-1.164525e-02,3.488671e-03
99,4.500000e+00,-1.550000e+01,3.399735e+00,3.385393e+00,-1.434239e-02,4.218678e-03
100,4.500000e+00,-1.450000e+01,3.451980e+00,3.428426e+00,-2.355371e-02,6.823245e-03
101,4.500000e+00,-1.350000e+01,3.495145e+00,3.473452e+00,-2.169229e-02,6.206406e-03
102,4.500000e+00,-1.250000e+01,3.529761e+00,3.502149e+00,-2.761167e-02,7.822531e-03
103,4.500000e+00,-1.150000e+01,3.556404e+00,3.524382e+00,-3.202151e-02,9.003903e-03
104,4.500000e+00,-1.050000e+01,3.575655e+00,3.540842e+00,-3.481309e-02,9.736143e-03
105,4.500000e+00,-9.500000e+00,3.588105e+00,3.555152e+00,-3.295297e-02,9.183947e-03
106,4.500000e+00,-8.500000e+00,3.594371e+00,3.551629e+00,-4.274162e-02,1.189127e-02
107,4.500000e+00,-7.500000e+00,3.595113e+00,3.557358e+00,-3.775492e-02,1.050173e-02
108,4.500000e+00,-6.500000e+00,3.591055e+00,3.553985e+00,-3.707054e-02,1.032302e-02
109,4.500000e+00,-5.500000e+00,3.582991e+00,3.543313e+00,-3.967794e-02,1.107397e-02
110,4.500000e+00,-4.500000e+00,3.571777e+00,3.541547e+00,-3.023051e-02,8.463716e-03
111,4.500000e+00,-3.500000e+00,3.558313e+00,3.519591e+00,-3.872156e-02,1.088200e-02
112,4.500000e+00,-2.500000e+00,3.543484e+00,3.510394e+00,-3.309020e-02,9.338322e-03
113,4.500000e+00,-1.500000e+00,3.528089e+00,3.488191e+00,-3.989781e-02,1.130862e-02
