Knot_index,x,y,sol_analytic,sol_PDDS,err,rerr
45,-1.350000e+01,2.250000e+01,2.773565e+00,2.773565e+00,0.000000e+00,0.000000e+00
46,-4.500000e+00,-2.250000e+01,2.806030e+00,2.806030e+00,0.000000e+00,0.000000e+00
47,-4.500000e+00,-2.150000e+01,2.875570e+00,2.872909e+00,-2.660958e-03,9.253671e-04
48,-4.500000e+00,-2.050000e+01,2.944240e+00,2.942499e+00,-1.741756e-03,5.915809e-04
49,-4.500000e+00,-1.950000e+01,3.010335e+00,3.005318e+00,-5.016941e-03,1.666572e-03
50,-4.500000e+00,-1.850000e+01,3.072338e+00,3.059084e+00,-1.325451e-02,4.314144e-03
51,-4.500000e+00,-1.750000e+01,3.128974e+00,3.112025e+00,-1.694930e-02,5.416886e-03
52,-4.500000e+00,-1.650000e+01,3.179213e+00,3.168138e+00,-1.107540e-02,3.483693e-03
53,-4.500000e+00,-1.550000e+01,3.222260e+00,3.208729e+00,-1.353053e-02,4.199080e-03
54,-4.500000e+00,-1.450000e+01,3.257525e+00,3.235225e+00,-2.229994e-02,6.845671e-03
55,-4.500000e+00,-1.350000e+01,3.284607e+00,3.263977e+00,-2.062996e-02,6.280799e-03
56,-4.500000e+00,-1.250000e+01,3.303286e+00,3.280598e+00,-2.268787e-02,6.868272e-03
57,-4.500000e+00,-1.150000e+01,3.313527e+00,3.286843e+00,-2.668342e-02,8.052876e-03
58,-4.500000e+00,-1.050000e+01,3.315504e+00,3.280110e+00,-3.539468e-02,1.067550e-02
59,-4.500000e+00,-9.500000e+00,3.309630e+00,3.274611e+00,-3.501884e-02,1.058089e-02
60,-4.500000e+00,-8.500000e+00,3.296586e+00,3.266357e+00,-3.022884e-02,9.169740e-03
61,-4.500000e+00,-7.500000e+00,3.277345e+00,3.245884e+00,-3.146150e-02,9.599690e-03
62,-4.500000e+00,-6.500000e+00,3.253169e+00,3.227553e+00,-2.561633e-02,7.874271e-03
63,-4.500000e+00,-5.500000e+00,3.225577e+00,3.204116e+00,-2.146115e-02,6.653431e-03
64,-4.500000e+00,-4.500000e+00,3.196270e+00,3.172838e+00,-2.343216e-02,7.331096e-03
65,-4.500000e+00,-3.500000e+00,3.167024e+00,3.135754e+00,-3.127038e-02,9.873741e-03
66,-4.500000e+00,-2.500000e+00,3.139544e+00,3.109258e+00,-3.028595e-02,9.646607e-03
67,-4.500000e+00,-1.500000e+00,3.115309e+00,3.076374e+00,-3.893464e-02,1.249784e-02
68,-4.500000e+00,-5.000000e-01,3.095416e+00,3.059727e+00,-3.568888e-02,1.152959e-02
69,-4.500000e+00,5.000000e-01,3.080459e+00,3.044993e+00,-3.546677e-02,1.151347e-02
70,-4.500000e+00,1.500000e+00,3.070480e+00,3.039989e+00,-3.049082e-02,9.930310e-03
71,-4.500000e+00,2.500000e+00,3.065006e+00,3.038375e+00,-2.663091e-02,8.688697e-03
72,-4.500000e+00,3.500000e+00,3.063175e+00,3.033853e+00,-2.932278e-02,9.572674e-03
73,-4.500000e+00,4.500000e+00,3.063899e+00,3.036245e+00,-2.765332e-02,9.025535e-03
74,-4.500000e+00,5.500000e+00,3.066019e+00,3.035991e+00,-3.002774e-02,9.793724e-03
75,-4.500000e+00,6.500000e+00,3.068439e+00,3.047009e+00,-2.143008e-02,6.984033e-03
76,-4.500000e+00,7.500000e+00,3.070207e+00,3.040062e+00,-3.014541e-02,9.818687e-03
77,-4.500000e+00,8.500000e+00,3.070573e+00,3.050336e+00,-2.023694e-02,6.590607e-03
78,-4.500000e+00,9.500000e+00,3.069022e+00,3.047564e+00,-2.145724e-02,6.991559e-03
79,-4.500000e+00,1.050000e+01,3.065294e+00,3.039452e+00,-2.584158e-02,8.430376e-03
80,-4.500000e+00,1.150000e+01,3.059406e+00,3.035514e+00,-2.389243e-02,7.809498e-03
81,-4.500000e+00,1.250000e+01,3.051660e+00,3.030209e+00,-2.145063e-02,7.029168e-03
82,-4.500000e+00,1.350000e+01,3.042645e+00,3.022252e+00,-2.039350e-02,6.702556e-03
83,-4.500000e+00,1.450000e+01,3.033228e+00,3.015271e+00,-1.795749e-02,5.920255e-03
84,-4.500000e+00,1.550000e+01,3.024492e+00,3.010801e+00,-1.369137e-02,4.526833e-03
85,-4.500000e+00,1.650000e+01,3.017621e+00,2.998914e+00,-1.870758e-02,6.199446e-03
86,-4.500000e+00,1.750000e+01,3.013689e+00,3.003197e+00,-1.049285e-02,3.481730e-03
87,-4.500000e+00,1.850000e+01,3.013367e+00,3.001664e+00,-1.170306e-02,3.883714e-03
